time,roll,pitch,yaw
41.140,0.157874,0.232673,-0.007931
41.160,0.164899,-0.380616,0.006636
41.180,0.146971,-0.395838,0.019224
41.200,0.130042,-0.356638,-0.014153
41.220,0.177496,-0.379766,0.002284
41.240,0.179202,-0.382648,-0.005764
41.260,0.222539,-0.333870,0.002535
41.280,0.199031,-0.335411,-0.008196
41.300,0.174064,-0.318116,-0.009146
41.320,0.133632,-0.376161,-0.015285
41.340,0.175675,-0.393729,-0.004101
41.360,0.153232,-0.375975,0.003542
41.380,0.135054,-0.351920,-0.010780
41.400,0.159622,-0.414299,-0.009178
41.420,0.143552,-0.371716,-0.001732
41.440,0.193042,-0.377023,-0.006196
41.460,0.175693,-0.336898,-0.004720
41.480,0.209262,-0.380470,-0.008444
41.500,0.198864,-0.370837,0.015010
41.520,0.190924,-0.386472,-0.010986
41.540,0.184623,-0.357316,0.003936
41.560,0.227582,-0.336124,-0.005537
41.580,0.198158,-0.369134,-0.007714
41.600,0.219248,-0.343536,0.008479
41.620,0.196459,-0.397873,0.001020
41.640,0.163544,-0.365380,0.005543
41.660,0.178371,-0.405586,-0.001137
41.680,0.139722,-0.367398,0.008375
41.700,0.172326,-0.382887,0.009769
41.720,0.195007,-0.390343,-0.007707
41.740,0.182313,-0.358252,-0.002391
41.760,0.174569,-0.352898,-0.009086
41.780,0.167081,-0.341691,0.009636
41.800,0.185993,-0.308407,-0.001949
41.820,0.186489,-0.341147,0.001614
41.840,0.204037,-0.360688,-0.001303
41.860,0.162068,-0.339643,-0.003551
41.880,0.185251,-0.359528,-0.005455
41.900,0.199815,-0.396565,-0.003257
41.920,0.228533,-0.375990,0.024585
41.940,0.167479,-0.339005,0.005198
41.960,0.186587,-0.376244,0.006439
41.980,0.137836,-0.355683,0.015893
42.000,0.159129,-0.344951,0.005192
42.020,0.192620,-0.339105,0.010789
42.040,0.139248,-0.365563,0.002519
42.060,0.121567,-0.343692,0.001766
42.080,0.157244,-0.361911,0.005140
42.100,0.113340,-0.319423,0.005922
42.120,0.171701,-0.376128,-0.005283
42.140,0.169852,-0.378614,0.018146
42.160,0.133887,-0.386697,-0.012912
42.180,0.183468,-0.364443,0.001010
42.200,0.180232,-0.320558,0.006318
42.220,0.121572,-0.360068,-0.012904
42.240,0.145644,-0.360197,-0.025697
42.260,0.152278,-0.359191,-0.005617
42.280,0.089039,-0.355993,0.003832
42.300,0.050048,-0.298816,0.003834
42.320,0.105625,-0.362349,0.000313
42.340,0.094622,-0.338858,0.023786
42.360,0.115664,-0.357768,-0.003057
42.380,0.110414,-0.368067,0.008519
42.400,0.097008,-0.376075,-0.001840
42.420,0.070346,-0.367670,0.007609
42.440,0.126814,-0.392204,0.003701
42.460,0.119177,-0.380920,0.013378
42.480,0.136156,-0.344466,-0.000628
42.500,0.137995,-0.321041,0.003982
42.520,0.092440,-0.301493,-0.009780
42.540,0.113850,-0.350942,-0.008313
42.560,0.100558,-0.342494,-0.005789
42.580,0.073472,-0.358624,0.008563
42.600,0.072993,-0.330024,-0.004466
42.620,0.064732,-0.335335,0.018182
42.640,0.038070,-0.339627,0.009390
42.660,0.068545,-0.354078,0.007916
42.680,0.033068,-0.344428,-0.004768
42.700,0.053864,-0.361809,0.029423
42.720,0.077427,-0.377116,0.011083
42.740,0.081931,-0.301991,-0.012288
42.760,0.070123,-0.316013,0.016239
42.780,0.045834,-0.294534,-0.004832
42.800,0.102536,-0.302473,0.013065
42.820,0.070561,-0.354256,0.000382
42.840,0.077652,-0.316234,0.002471
42.860,0.069085,-0.309795,0.018350
42.880,0.080546,-0.343757,0.021251
42.900,0.034702,-0.358765,0.002281
42.920,0.056650,-0.370590,0.005045
42.940,0.033297,-0.321839,0.017743
42.960,0.013701,-0.345885,0.007769
42.980,-0.007590,-0.331395,-0.007839
43.000,0.054166,-0.355211,0.025714
43.020,0.038778,-0.319274,0.010897
43.040,0.040689,-0.314329,0.014197
43.060,0.014806,-0.368570,0.002101
43.080,0.055599,-0.366321,0.016557
43.100,0.050165,-0.335295,0.004658
43.120,0.060575,-0.354026,0.018553
43.140,0.067400,-0.361030,0.005633
43.160,0.053698,-0.334798,0.005686
43.180,0.050029,-0.380452,0.022358
43.200,0.032039,-0.373511,0.003636
43.220,0.025096,-0.346319,0.014212
43.240,0.023618,-0.339231,0.012964
43.260,0.019822,-0.331936,0.012404
43.280,0.022508,-0.310003,0.011982
43.300,0.030861,-0.316631,0.006793
43.320,0.041648,-0.336394,0.006588
43.340,0.088955,-0.331196,0.023069
43.360,0.043074,-0.400327,0.006710
43.380,0.062582,-0.354785,0.007524
43.400,0.026798,-0.344846,0.011354
43.420,0.075951,-0.370001,0.019398
43.440,0.053515,-0.402221,0.011246
43.460,0.083881,-0.339588,0.016690
43.480,0.057334,-0.342307,0.007855
43.500,0.060742,-0.362974,0.010154
43.520,0.038810,-0.379890,0.013206
43.540,0.009444,-0.331772,0.024566
43.560,0.027072,-0.348861,0.018946
43.580,0.017522,-0.335566,0.004396
43.600,0.028414,-0.345299,0.014881
43.620,0.055897,-0.383220,0.001942
43.640,0.061209,-0.389704,0.018216
43.660,0.094140,-0.369189,0.030893
43.680,0.056803,-0.417130,0.001153
43.700,0.069594,-0.406997,0.025706
43.720,0.081216,-0.354668,0.018751
43.740,0.051495,-0.374588,0.011094
43.760,0.077225,-0.378290,0.008584
43.780,0.071624,-0.392800,0.008607
43.800,-0.007574,-0.390120,0.023044
43.820,0.089898,-0.346320,0.015388
43.840,-0.039280,-0.512319,0.016172
43.860,0.030097,-0.358715,0.005880
43.880,-0.089617,-0.514099,0.007265
43.900,0.160734,-0.178859,0.005989
43.920,-0.034408,-0.485105,0.004392
43.940,-0.066362,-0.565447,-0.001553
43.960,0.331047,-0.152086,0.013797
43.980,0.184670,-0.245742,0.032182
44.000,0.248296,-0.207710,0.007992
44.020,0.081296,-0.404020,0.024007
44.040,0.085661,-0.301208,0.013483
44.060,0.130175,-0.327903,-0.003430
44.080,0.310828,-0.168082,0.015075
44.100,-0.105334,-0.554984,0.016874
44.120,-0.030569,-0.525046,0.030048
44.140,0.250313,-0.222670,0.032678
44.160,0.293339,-0.135643,0.027223
44.180,-0.229900,-0.720946,0.030504
44.200,0.143333,-0.286580,0.034763
44.220,0.161914,-0.285490,0.032429
44.240,-0.122584,-0.535966,0.023862
44.260,-0.007450,-0.475712,0.025385
44.280,0.069219,-0.405357,0.008520
44.300,0.201552,-0.188779,0.017075
44.320,0.282410,-0.132671,0.038695
44.340,-0.002428,-0.474032,0.028825
44.360,0.133147,-0.370649,0.023105
44.380,0.467376,-0.017884,0.023436
44.400,0.092280,-0.401799,0.033877
44.420,-0.041556,-0.562074,0.032412
44.440,0.104599,-0.376998,0.013326
44.460,0.062380,-0.404248,0.021536
44.480,0.226646,-0.216604,0.015855
44.500,0.319681,-0.103612,0.025166
44.520,0.062557,-0.310883,0.029128
44.540,0.107512,-0.346145,0.036544
44.560,0.224634,-0.244189,0.012949
44.580,-0.470896,0.256837,0.027792
44.600,0.015044,-0.455853,0.008847
44.620,0.337285,-0.167655,0.017716
44.640,0.261015,-0.232934,0.027359
44.660,0.087995,-0.447646,0.033196
44.680,0.118158,-0.407866,0.009978
44.700,0.190920,-0.331890,0.027299
44.720,0.279968,-0.287482,0.020807
44.740,0.114601,-0.416202,0.020143
44.760,-0.012165,-0.529582,0.033737
44.780,0.180330,-0.348725,0.035527
44.800,-0.082942,-0.581201,0.024322
44.820,0.148048,-0.304643,0.026834
44.840,0.141430,-0.355726,0.035684
44.860,0.274579,-0.229794,0.042395
44.880,0.113588,-0.420238,0.027548
44.900,0.100956,-0.442094,0.006724
44.920,-0.132231,-0.688807,0.045197
44.940,0.070850,-0.481684,0.025117
44.960,0.088976,-0.474079,0.034439
44.980,0.224993,-0.332782,0.011189
45.000,0.329369,-0.240272,0.028530
45.020,0.006530,-0.553181,0.034104
45.040,0.521087,0.215257,0.016239
45.060,-0.085131,-0.382954,0.019395
45.080,0.351903,0.064456,0.008314
45.100,0.256738,-0.005476,0.023913
45.120,0.470468,0.154808,0.020778
45.140,-0.145272,-0.472958,0.009940
45.160,0.185372,-0.119469,0.023599
45.180,0.048995,-0.239684,0.014232
45.200,0.313294,0.006039,0.027742
45.220,0.355582,0.048600,0.014588
45.240,0.399551,0.067629,0.013958
45.260,0.409798,0.063132,0.025948
45.280,0.129403,-0.186844,0.034708
45.300,0.528580,0.264329,0.028614
45.320,0.198872,-0.111707,0.027711
45.340,0.043711,-0.276483,0.021230
45.360,0.134027,-0.151891,0.028301
45.380,0.047113,-0.303702,0.048748
45.400,0.138195,-0.153073,0.018793
45.420,0.239842,-0.122740,0.029996
45.440,0.261571,-0.018477,0.039944
45.460,0.156893,-0.198204,0.011406
45.480,0.227852,-0.135245,0.033183
45.500,0.010392,-0.283276,0.034537
45.520,0.307131,0.049350,0.047728
45.540,0.143942,-0.140049,0.022827
45.560,0.242640,-0.011448,0.035354
45.580,0.259925,-0.061965,0.033336
45.600,0.147395,-0.191761,0.012341
45.620,0.413473,0.037468,0.024283
45.640,0.478788,0.154913,0.027173
45.660,0.305751,-0.083143,0.035732
45.680,0.451773,0.056942,0.046612
45.700,0.288032,-0.035619,0.023063
45.720,0.471582,0.151860,0.026791
45.740,0.457197,0.082882,0.034918
45.760,0.133369,-0.187982,0.005413
45.780,0.333629,0.041239,0.042582
45.800,0.333722,0.049264,0.032766
45.820,0.361824,-0.007675,0.020840
45.840,0.351407,0.044928,0.026116
45.860,0.377656,0.035312,0.019005
45.880,0.382408,-0.003766,0.043837
45.900,0.416143,-0.010662,0.010031
45.920,0.411823,0.014865,0.013170
45.940,0.443820,0.025952,0.047683
45.960,0.468403,0.005190,0.006568
45.980,0.426900,0.049597,0.028650
46.000,0.466715,0.007058,0.038033
46.020,0.439526,0.007269,0.028158
46.040,0.434076,0.036335,0.021725
46.060,0.463754,0.068721,0.047102
46.080,0.419056,0.035456,0.048325
46.100,0.461275,0.006699,0.022656
46.120,0.452249,0.038320,0.029111
46.140,0.483611,0.041591,0.037302
46.160,0.505673,0.012013,0.017067
46.180,0.510026,0.053586,0.041130
46.200,0.519877,0.009664,0.018281
46.220,0.537426,0.016076,0.012366
46.240,0.551266,0.035291,0.040202
46.260,0.568141,0.066097,0.024022
46.280,0.534688,0.026226,0.019554
46.300,0.586349,0.025411,0.015563
46.320,0.572731,0.011604,0.023797
46.340,0.568817,0.060222,0.042249
46.360,0.579593,0.044240,0.025413
46.380,0.550236,-0.010911,0.037248
46.400,0.549819,0.039630,0.037448
46.420,0.591915,-0.019492,0.040114
46.440,0.588241,-0.012283,0.020999
46.460,0.599905,0.040990,0.030839
46.480,0.623495,0.023982,0.051383
46.500,0.639498,0.026118,0.022595
46.520,0.652221,0.048482,0.030567
46.540,0.695269,0.037297,0.021644
46.560,0.671559,0.059402,0.033627
46.580,0.688250,0.042114,0.033095
46.600,0.672160,0.055988,0.045338
46.620,0.695904,0.038192,0.029345
46.640,0.696640,0.053847,0.017086
46.660,0.638140,0.016236,0.021090
46.680,0.680525,0.004021,0.030446
46.700,0.666251,0.007352,0.027898
46.720,0.724546,0.013683,0.010241
46.740,0.675384,0.000682,0.007725
46.760,0.730246,0.071118,0.031586
46.780,0.711044,0.025143,0.028614
46.800,0.752895,0.040840,0.025933
46.820,0.746935,0.028708,0.027074
46.840,0.738677,0.074476,0.013594
46.860,0.786324,0.042321,0.015448
46.880,0.839152,0.001022,0.020383
46.900,0.777176,0.015264,0.026390
46.920,0.796637,-0.012401,0.036843
46.940,0.802272,0.022838,0.027116
46.960,0.792333,-0.006804,0.038606
46.980,0.814740,0.010880,0.031907
47.000,0.791504,0.025260,0.021997
47.020,0.802367,0.023921,0.023278
47.040,0.785010,0.022219,0.036397
47.060,0.796125,0.073061,0.030708
47.080,0.832413,0.085231,0.030910
47.100,0.802207,-0.006279,0.039550
47.120,0.881294,0.008561,0.045500
47.140,0.894808,-0.024911,0.041638
47.160,0.856963,-0.031062,0.042243
47.180,0.869424,-0.007767,0.026384
47.200,0.865357,-0.009047,0.034932
47.220,0.902367,-0.014084,0.039402
47.240,0.851921,0.008974,0.012686
47.260,0.917212,0.015580,0.023756
47.280,0.881749,-0.008681,0.029934
47.300,0.870494,0.001996,0.033905
47.320,0.883035,-0.002514,0.044651
47.340,0.836416,-0.000559,0.036037
47.360,0.864885,0.031809,0.019636
47.380,0.844396,-0.012811,0.026920
47.400,0.855972,0.002793,0.035022
47.420,0.857084,-0.043703,0.020820
47.440,0.827778,-0.023935,0.027742
47.460,0.851808,-0.085422,0.030865
47.480,0.843311,-0.029915,0.034562
47.500,0.833690,-0.025671,0.011859
47.520,0.879702,0.026981,0.025693
47.540,0.826433,-0.017385,0.022602
47.560,0.784005,-0.016608,0.047575
47.580,0.792627,-0.001002,0.024826
47.600,0.796761,-0.043301,0.030648
47.620,0.716219,0.008960,0.051053
47.640,0.765570,-0.014276,0.030992
47.660,0.699496,-0.062208,0.013108
47.680,0.733024,-0.056884,0.019653
47.700,0.764928,-0.065848,0.022467
47.720,0.737231,-0.045596,0.032061
47.740,0.765219,-0.047069,0.034322
47.760,0.128952,-0.554468,0.045246
47.780,0.741436,-0.027151,0.027355
47.800,0.702627,-0.028366,0.035650
47.820,0.699868,-0.052752,0.033654
47.840,0.699827,-0.011951,0.043766
47.860,0.687349,-0.033871,0.034958
47.880,0.674755,-0.045641,0.023906
47.900,0.660148,-0.042394,0.040612
47.920,0.661950,-0.030533,0.040738
47.940,0.654036,-0.088775,0.023801
47.960,0.616292,-0.037939,0.027870
47.980,0.614473,-0.030283,0.032866
48.000,0.612966,-0.059972,0.013525
48.020,0.612575,-0.052921,0.051333
48.040,0.590135,-0.044169,0.037755
48.060,0.593434,-0.037008,0.027249
48.080,0.608424,-0.013418,0.022980
48.100,0.578913,-0.053806,0.025098
48.120,0.610958,-0.052942,0.034857
48.140,0.599968,-0.067603,0.025993
48.160,0.873338,-0.180913,0.030636
48.180,0.550611,-0.093196,0.031321
48.200,0.544920,-0.079313,0.035677
48.220,0.557165,-0.079275,0.038441
48.240,0.548498,-0.071519,0.028134
48.260,0.512339,-0.041842,0.040141
48.280,0.484746,-0.008890,0.036204
48.300,0.482831,0.010668,0.020097
48.320,0.477280,-0.040186,0.004727
48.340,0.492496,-0.052040,0.042608
48.360,0.501724,-0.032077,0.033035
48.380,0.506451,-0.086316,0.018155
48.400,0.488930,-0.041814,0.042706
48.420,0.525411,-0.080381,0.024007
48.440,0.480535,-0.066589,0.057013
48.460,0.501920,-0.037892,0.034976
48.480,0.453977,-0.076874,0.015992
48.500,0.482327,-0.020956,0.030630
48.520,0.483516,-0.043965,0.030835
48.540,0.440174,-0.010406,0.020130
48.560,0.437951,-0.044446,0.018106
48.580,0.417592,-0.058227,0.010711
48.600,0.410294,-0.062619,0.017432
48.620,0.379014,-0.038241,-0.005528
48.640,0.413556,-0.076026,0.034948
48.660,0.432181,-0.039865,0.037294
48.680,0.422914,-0.117118,0.019115
48.700,0.412457,-0.032478,0.017089
48.720,0.406865,-0.047607,0.039816
48.740,0.430878,-0.055503,0.039914
48.760,0.412763,-0.044717,0.025544
48.780,0.425247,-0.032409,0.031361
48.800,0.407225,-0.085169,0.027663
48.820,0.377103,-0.007967,0.019689
48.840,0.411215,-0.018732,0.028325
48.860,0.354186,-0.030658,0.029910
48.880,0.376485,-0.063065,0.039059
48.900,0.346833,-0.038622,0.039773
48.920,0.368329,-0.080554,0.034183
48.940,0.356873,-0.063592,0.012521
48.960,0.355012,-0.062802,0.019408
48.980,0.356872,-0.065394,0.018383
49.000,0.377150,-0.012237,0.028546
49.020,0.358638,-0.054812,0.028776
49.040,0.357398,-0.051560,0.028598
49.060,0.357968,-0.020385,0.040245
49.080,0.365458,-0.032167,0.042118
49.100,0.339222,0.029305,0.038636
49.120,0.354983,-0.059178,0.036756
49.140,0.318512,-0.052069,0.009146
49.160,0.327191,-0.060540,0.024452
49.180,0.309882,-0.080087,0.035698
49.200,0.321737,-0.100585,0.022706
49.220,0.322689,-0.075278,0.041760
49.240,0.284729,-0.066669,0.005794
49.260,0.296521,-0.004558,0.030189
49.280,0.314620,-0.053900,0.011781
49.300,0.287611,-0.035398,0.036321
49.320,0.336208,0.000716,0.035479
49.340,0.337137,-0.036196,0.027610
49.360,0.312396,-0.019104,0.021312
49.380,0.315572,-0.028712,0.023876
49.400,0.297050,-0.091327,0.022457
49.420,0.296371,-0.035446,0.023870
49.440,0.297110,-0.063419,0.009170
49.460,0.286810,-0.045693,0.001431
49.480,0.279317,-0.094034,0.023010
49.500,0.288101,-0.018516,0.030738
49.520,0.253552,-0.024093,0.021705
49.540,0.261527,-0.038922,0.005565
49.560,0.273855,0.010247,0.019356
49.580,0.256597,-0.041019,0.032504
49.600,0.279594,-0.030591,0.013477
49.620,0.212231,-0.021786,0.015212
49.640,0.260769,-0.070852,0.040604
49.660,0.266350,-0.061057,0.008788
49.680,0.267490,-0.075229,0.018554
49.700,0.255565,-0.024159,0.014318
49.720,0.246140,-0.080554,0.017972
49.740,0.880673,0.009179,0.037580
49.760,0.223111,-0.052960,0.012276
49.780,0.255177,-0.018225,0.004897
49.800,0.233652,-0.049034,0.025568
49.820,0.210009,-0.015437,0.021178
49.840,0.191387,-0.039269,0.019925
49.860,0.198992,-0.062838,-0.000947
49.880,0.219716,-0.084294,0.012136
49.900,0.199302,-0.056116,0.018682
49.920,0.177534,-0.080517,0.016210
49.940,0.215366,-0.102565,0.014344
49.960,0.156940,-0.098311,0.027795
49.980,0.159980,-0.076067,0.022685
50.000,0.210867,-0.091576,0.035848
50.020,0.189223,-0.069651,0.008246
50.040,0.152168,-0.082523,0.020874
50.060,0.158615,-0.031441,0.009227
50.080,0.160737,-0.068993,0.026618
50.100,0.099376,-0.076461,0.026446
50.120,0.166075,-0.103775,0.020837
50.140,0.121945,-0.086351,0.024684
50.160,0.099301,-0.085814,0.008641
50.180,0.088409,-0.135869,0.022106
50.200,0.048446,-0.121990,0.017910
50.220,0.089406,-0.076058,0.006577
50.240,0.074834,-0.102086,0.016462
50.260,0.091115,-0.095274,0.022737
50.280,0.057729,-0.090496,0.024047
50.300,0.089446,-0.112314,0.043700
50.320,0.115992,-0.103038,0.010729
50.340,0.168589,-0.041971,0.018047
50.360,-0.018145,-0.180028,0.024638
50.380,0.123715,-0.088480,0.028497
50.400,0.411914,0.224023,-0.000707
50.420,0.066756,-0.116047,0.011138
50.440,-0.115771,-0.260712,0.023384
50.460,0.162021,0.029646,0.015098
50.480,-0.051075,-0.287532,0.018363
50.500,0.056455,-0.111734,0.021159
50.520,0.011391,-0.173569,-0.001724
50.540,-0.058250,-0.235097,0.014791
50.560,0.085303,-0.089767,0.001284
50.580,0.055730,-0.112614,0.015474
50.600,0.191782,-0.059687,0.006910
50.620,-0.058919,-0.273990,0.019014
50.640,-0.032281,-0.290504,0.023418
50.660,0.146866,-0.069454,0.010112
50.680,0.131815,-0.148580,0.011405
50.700,0.150912,-0.068738,0.003637
50.720,0.086722,-0.110394,0.021656
50.740,-0.002805,-0.223052,0.018228
50.760,0.140048,-0.071144,0.016184
50.780,-0.053479,-0.208747,-0.001482
50.800,-0.029954,-0.213826,0.013670
50.820,-0.199836,-0.364525,0.012908
50.840,-0.031052,-0.198009,0.005137
50.860,-0.063499,-0.186585,0.021550
50.880,0.355568,0.155832,0.008452
50.900,0.105347,-0.129949,0.027554
50.920,0.106893,-0.140668,0.019398
50.940,0.006353,-0.218083,0.004157
50.960,0.067088,-0.166562,0.007044
50.980,0.094630,-0.130093,0.036213
51.000,0.025995,-0.236721,-0.000364
51.020,-0.075711,-0.309940,0.015008
51.040,0.235467,0.007618,0.011024
51.060,-0.046287,-0.270902,0.002978
51.080,0.311659,0.095904,0.033949
51.100,0.114266,-0.040916,0.005085
51.120,0.007322,-0.220460,0.016315
51.140,0.138588,-0.034600,0.010789
51.160,0.046634,-0.208431,0.010910
51.180,-0.052193,-0.274141,0.024148
51.200,0.024467,-0.318894,0.010127
51.220,0.144076,-0.090832,0.001661
51.240,0.090151,-0.181449,0.012267
51.260,0.116065,-0.133230,0.003631
51.280,0.071421,-0.236900,0.023596
51.300,0.159017,-0.072961,0.015201
51.320,0.085678,-0.157507,0.016086
51.340,0.046944,-0.208198,0.006408
51.360,-0.090782,-0.316184,0.002551
51.380,0.172573,-0.055725,-0.003669
51.400,-0.107495,-0.338583,0.014805
51.420,0.218729,-0.015208,-0.000427
51.440,-0.165953,-0.443280,-0.003493
51.460,0.170736,-0.057535,-0.003884
51.480,0.260239,-0.050561,-0.002684
51.500,-0.089611,-0.359592,-0.013652
51.520,0.302314,0.053534,-0.004076
51.540,-0.022117,-0.252285,-0.001875
51.560,0.031174,-0.222667,0.027189
51.580,-0.029880,-0.310577,0.013674
51.600,0.285698,-0.016638,0.004060
51.620,0.195314,-0.085893,0.007874
51.640,0.222191,-0.105563,0.004367
51.660,0.075395,-0.226688,0.000417
51.680,0.073679,-0.219357,0.008222
51.700,0.310480,0.008514,-0.003212
51.720,-0.060004,-0.364463,0.020943
51.740,0.026903,-0.285180,-0.004758
51.760,0.125795,-0.156480,0.001076
51.780,0.089497,-0.175164,0.007192
51.800,0.031619,-0.311646,-0.001689
51.820,-0.074728,-0.284061,-0.004784
51.840,0.191056,-0.106675,0.008369
51.860,-0.041172,-0.335920,0.009553
51.880,0.115575,-0.210417,-0.003309
51.900,0.092211,-0.212216,-0.006044
51.920,0.194252,-0.126578,0.002468
51.940,0.106648,-0.256637,-0.012666
51.960,0.356630,0.064258,0.004744
51.980,-0.139831,-0.438365,0.007890
52.000,0.031423,-0.298685,0.012836
52.020,0.156152,-0.111956,0.003076
52.040,0.240428,-0.112060,0.002630
52.060,0.005670,-0.261840,-0.001513
52.080,0.375910,0.052598,-0.017407
52.100,0.238017,-0.094409,0.016390
52.120,0.104544,-0.219438,0.017475
52.140,0.064695,-0.229927,-0.002052
52.160,-0.009865,-0.307427,-0.008144
52.180,0.022817,-0.290459,0.009046
52.200,0.047906,-0.318447,-0.013653
52.220,0.128474,-0.191820,0.023415
52.240,0.270768,-0.070074,0.015636
52.260,0.025378,-0.325422,0.002214
52.280,0.056070,-0.290811,0.006829
52.300,0.174548,-0.135944,-0.004555
52.320,0.211426,-0.084731,-0.002769
52.340,0.172688,-0.077549,0.008390
52.360,0.141409,-0.171904,-0.026413
52.380,0.167724,-0.142923,-0.000675
52.400,0.181053,-0.164895,-0.003247
52.420,0.127186,-0.156509,-0.002739
52.440,0.192833,-0.143049,-0.006995
52.460,0.220596,-0.138460,-0.014284
52.480,0.229201,-0.137201,0.023605
52.500,0.204825,-0.148994,0.004426
52.520,0.200046,-0.114902,0.012862
52.540,0.235952,-0.143678,0.007681
52.560,0.208817,-0.100671,0.013726
52.580,0.188022,-0.106631,-0.022169
52.600,0.208241,-0.107707,-0.004097
52.620,0.223073,-0.094612,-0.011975
52.640,0.181162,-0.109386,-0.001495
52.660,0.150821,-0.126442,-0.015906
52.680,0.161109,-0.134390,-0.000514
52.700,0.182756,-0.119463,-0.005372
52.720,0.182480,-0.115862,0.011989
52.740,0.177620,-0.096523,-0.005213
52.760,0.161983,-0.108373,0.014968
52.780,0.198336,-0.117027,0.006321
52.800,0.193760,-0.064130,-0.006489
52.820,0.227676,-0.067975,-0.011567
52.840,0.195372,-0.070096,-0.005499
52.860,0.218704,-0.067931,-0.008700
52.880,0.171833,-0.126409,0.002739
52.900,0.171622,-0.092788,0.007495
52.920,0.188489,-0.086450,0.010739
52.940,0.207042,-0.120087,-0.001114
52.960,0.166827,-0.110560,-0.009573
52.980,0.198609,-0.123262,-0.024568
53.000,0.136015,-0.086876,0.006822
53.020,0.169156,-0.089260,0.009629
53.040,0.362823,-0.085445,-0.013523
53.060,0.368610,-0.116727,-0.011094
53.080,0.400210,-0.078072,-0.007563
53.100,0.355585,-0.116988,-0.012984
53.120,0.402014,-0.085513,-0.032300
53.140,0.394426,-0.104371,-0.008195
53.160,0.393628,-0.122146,-0.015118
53.180,0.396957,-0.141769,-0.002200
53.200,0.389580,-0.126045,0.009420
53.220,0.422333,-0.105397,0.016718
53.240,0.341508,-0.098056,-0.005818
53.260,0.347329,-0.119384,-0.006528
53.280,0.354344,-0.113792,-0.006053
53.300,0.337073,-0.078971,-0.015980
53.320,0.310656,-0.055878,-0.015956
53.340,0.363917,-0.101587,-0.015436
53.360,0.364148,-0.059346,-0.002285
53.380,0.367142,-0.039890,-0.004085
53.400,0.340295,-0.100037,-0.005701
53.420,0.361973,-0.085461,-0.024108
53.440,0.365131,-0.140054,0.000585
53.460,0.356373,-0.090898,0.000155
53.480,0.374716,-0.125752,-0.005480
53.500,0.376017,-0.096801,0.003864
53.520,0.361848,-0.082200,0.007539
53.540,0.338396,-0.087937,-0.004908
53.560,0.338411,-0.045750,-0.034384
53.580,0.314573,-0.084040,-0.016065
53.600,0.331706,-0.064868,0.002864
53.620,0.299553,-0.077290,-0.014665
53.640,0.321463,-0.086482,-0.026917
53.660,0.283751,-0.056678,-0.011263
53.680,0.252297,-0.088091,-0.023495
53.700,0.300536,-0.110136,-0.008078
53.720,0.333225,-0.104494,-0.023833
53.740,0.340641,-0.103701,-0.018935
53.760,0.332579,-0.084182,-0.012596
53.780,0.340527,-0.064054,-0.002808
53.800,0.327667,-0.102225,-0.030931
53.820,0.358038,-0.074195,-0.011018
53.840,0.320904,-0.043292,-0.019179
53.860,0.366354,-0.076418,-0.019567
53.880,0.311407,-0.086011,-0.010206
53.900,0.294909,-0.103027,-0.008201
53.920,0.290309,-0.083183,-0.007050
53.940,0.283295,-0.075518,0.001911
53.960,0.290783,-0.111878,-0.016018
53.980,0.330948,-0.107462,0.004760
54.000,0.329026,-0.112444,-0.026085
54.020,0.322170,-0.115152,-0.015012
54.040,0.329139,-0.142449,-0.020276
54.060,0.300951,-0.033878,-0.015901
54.080,0.311184,-0.077593,-0.041875
54.100,0.324289,-0.124681,-0.031631
54.120,0.330988,-0.102422,-0.012192
54.140,0.334202,-0.104557,-0.011533
54.160,0.315649,-0.129011,-0.020780
54.180,0.321860,-0.072422,-0.029284
54.200,0.305157,-0.117158,-0.010591
54.220,0.309383,-0.119071,-0.021728
54.240,0.319774,-0.130376,-0.024696
54.260,0.310164,-0.128615,-0.017830
54.280,0.250742,-0.040913,-0.010613
54.300,0.296288,-0.063962,-0.017038
54.320,0.313602,-0.061877,-0.026626
54.340,0.292030,-0.065704,-0.019417
54.360,0.315727,-0.055383,-0.027232
54.380,0.370955,-0.076336,-0.021993
54.400,0.384072,-0.070071,-0.005126
54.420,0.351217,-0.077634,-0.009184
54.440,0.346488,-0.102006,-0.024214
54.460,0.356161,-0.079966,-0.026612
54.480,0.363431,-0.139279,-0.027039
54.500,0.341289,-0.093619,-0.029453
54.520,0.316263,-0.109183,-0.023382
54.540,0.320628,-0.119808,-0.022023
54.560,0.351846,-0.057042,-0.017366
54.580,0.324937,-0.091697,-0.017447
54.600,0.331691,-0.064794,-0.023112
54.620,0.327319,-0.071271,-0.017009
54.640,0.318365,-0.113305,-0.014778
54.660,0.369450,-0.068623,-0.035710
54.680,0.408902,-0.121736,-0.031987
54.700,0.355870,-0.091889,-0.029477
54.720,0.373898,-0.099177,-0.027835
54.740,0.400925,-0.161001,-0.018535
54.760,0.386341,-0.119040,-0.023862
54.780,0.377651,-0.096167,-0.016351
54.800,0.354368,-0.121320,-0.001768
54.820,0.356488,-0.074045,-0.024086
54.840,0.366870,-0.066148,-0.011287
54.860,0.365877,-0.079955,-0.016585
54.880,0.356376,-0.095440,-0.017754
54.900,0.365046,-0.090093,-0.019510
54.920,0.333873,-0.062214,0.000151
54.940,0.380986,-0.110930,-0.021651
54.960,0.335838,-0.093670,0.000473
